report_t_s,t,IAS_kmh,Glide_ratio_GNSS,pitch,roll,vario
43.815593000000035,487.63,23.289712627804455,6.7260615180563095,-1,1,-1.34
44.03559300000006,487.85,23.06683943744034,6.751464424958602,0,1,-1.33
44.22559300000006,488.04,23.206386018525507,6.775015032347144,0,1,-1.32
44.46559300000001,488.28,23.094816208714146,6.797071128812663,-1,2,-1.34
44.62559300000004,488.44,22.841791719994113,6.818264224782229,-1,2,-1.37
44.825593000000026,488.64,22.81350466057241,6.836556215385477,0,2,-1.38
45.025593000000015,488.84,22.70000393329104,6.853875920070227,0,2,-1.37
45.22559300000006,489.04,22.70000393329104,6.870702676459746,0,2,-1.38
45.46559300000001,489.28,22.64304022008006,6.885092864815233,0,2,-1.4
45.62559300000004,489.44,22.614504556291532,6.896542518757544,0,2,-1.43
45.825593000000026,489.64,22.841791719994113,6.905557414859165,0,2,-1.45
46.03559300000006,489.85,22.898261006959828,6.911904597119847,0,2,-1.47
46.23559300000005,490.05,22.87004379228917,6.9163601237176815,0,2,-1.49
46.47559300000006,490.29,23.010783851694136,6.920842540739718,-1,2,-1.53
46.63559300000003,490.45,22.81350466057241,6.921624133837514,1,2,-1.54
46.825593000000026,490.64,22.785182483717936,6.921904139235802,0,2,-1.55
47.025593000000015,490.84,22.898261006959828,6.920104870425328,0,2,-1.57
47.22559300000006,491.04,22.926443492711417,6.916849997148109,0,2,-1.59
47.45559300000002,491.27,22.98270478833497,6.912261821988579,0,2,-1.62
47.62559300000004,491.44,22.98270478833497,6.9074945014040665,0,1,-1.61
47.815593000000035,491.63,23.03882869312197,6.901613739160764,0,1,-1.61
48.03559300000006,491.85,23.455477798917467,6.895226471841443,-1,1,-1.61
48.22559300000006,492.04,23.42793172036058,6.886540390473712,0,1,-1.6
48.46559300000001,492.28,23.37274216968587,6.878718997572053,0,1,-1.58
48.62559300000004,492.44,23.537922614802017,6.869986505882348,0,1,-1.58
48.825593000000026,492.64,23.59272576841585,6.860999852952871,-1,1,-1.59
49.015593000000024,492.83,23.482991565325374,6.851985507078591,0,1,-1.59
49.23559300000005,493.05,23.455477798917467,6.8426348359580755,0,1,-1.56
49.47559300000006,493.29,23.565340122774398,6.833283344706135,-1,1,-1.51
49.62559300000004,493.44,23.289712627804455,6.824942535119897,0,1,-1.5
49.805593000000044,493.62,23.455477798917467,6.817065295395677,0,1,-1.48
50.025593000000015,493.84,23.234194759501545,6.80834996783524,1,1,-1.47
50.22559300000006,494.04,23.178543913697073,6.7982180986653065,0,1,-1.46
50.48559300000005,494.3,23.122759130257755,6.788356938596054,0,1,-1.45
50.63559300000003,494.45,22.87004379228917,6.775446499615998,1,1,-1.44
50.815593000000035,494.63,22.72843225242474,6.7627309492327115,1,1,-1.43
51.025593000000015,494.84,22.72843225242474,6.751843469078984,3,2,-1.4
51.21559300000001,495.03,22.298202201715082,6.739655809988617,1,2,-1.41
51.46559300000001,495.28,22.240209379979003,6.7255198650615595,2,3,-1.44
51.61559300000005,495.43,22.269224668742705,6.709273635410802,3,3,-1.45
51.805593000000044,495.62,22.094561386394226,6.692036112823148,0,3,-1.45
52.025593000000015,495.84,21.8299463151527,6.673755824317609,0,2,-1.5
52.22559300000006,496.04,21.502105971845868,6.654686395901544,0,2,-1.54
52.46559300000001,496.28,21.138663918159487,6.635045447197853,1,2,-1.57
52.61559300000005,496.43,21.01611990635682,6.614939790017499,1,1,-1.57
52.805593000000044,496.62,21.472054096961873,6.594135577541471,0,1,-1.57
53.015593000000024,496.83,21.800346374331216,6.573207791395186,0,0,-1.59
53.21559300000001,497.03,22.03603264414621,6.551215367155141,-1,0,-1.62
53.44559300000003,497.26,21.800346374331216,6.528647902335338,-1,0,-1.62
53.62559300000004,497.44,21.85950617475339,6.5071665520878,0,-1,-1.61
53.815593000000035,497.63,22.03603264414621,6.484461820055766,-1,-1,-1.58
54.03559300000006,497.85,21.8299463151527,6.4618327535449795,-1,-1,-1.57
54.20559300000002,498.02,21.62189578993989,6.438126155994858,1,-1,-1.53
54.46559300000001,498.28,22.72843225242474,6.414895315778475,-2,-1,-1.48
54.62559300000004,498.44,23.010783851694136,6.388902937909846,-2,-1,-1.47
54.815593000000035,498.63,23.234194759501545,6.362133099117791,-3,-1,-1.48
55.03559300000006,498.85,23.345098467322423,6.334213867549064,-1,-1,-1.47
55.20559300000002,499.02,23.234194759501545,6.306153483901064,0,-1,-1.45
55.46559300000001,499.28,23.122759130257755,6.275684594922912,0,-1,-1.36
55.61559300000005,499.43,23.37274216968587,6.243694022533656,-1,-1,-1.3
55.815593000000035,499.63,23.59272576841585,6.210687517552931,-2,0,-1.26
56.015593000000024,499.83,23.178543913697073,6.175682900231275,-2,1,-1.28
56.21559300000001,500.03,22.756825058313687,6.138187496584163,-1,1,-1.32
56.47559300000006,500.29,22.841791719994113,6.099211304539043,0,2,-1.4
56.605593000000056,500.42,22.87004379228917,6.057692740181147,-1,3,-1.42
56.825593000000026,500.64,23.03882869312197,6.0149791893604725,-1,3,-1.44
57.015593000000024,500.83,23.06683943744034,5.971211065168773,-2,3,-1.44
57.21559300000001,501.03,23.261970256280566,5.927259443669134,-1,3,-1.44
57.43559300000004,501.25,23.094816208714146,5.88367081141151,0,2,-1.42
57.61559300000005,501.43,23.178543913697073,5.8409568993632055,0,2,-1.4
57.815593000000035,501.63,23.345098467322423,5.796852003060516,0,2,-1.4
58.015593000000024,501.83,23.234194759501545,5.750579081020977,-1,1,-1.43
58.21559300000001,502.03,22.95459137745916,5.704709983312464,1,1,-1.46
58.45559300000002,502.27,22.926443492711417,5.6604697644940725,1,1,-1.45
58.605593000000056,502.42,22.98270478833497,5.616071824818951,0,0,-1.46
58.825593000000026,502.64,22.926443492711417,5.571558096365055,2,0,-1.45
59.025593000000015,502.84,23.122759130257755,5.525678297709564,0,-1,-1.45
59.21559300000001,503.03,22.70000393329104,5.4772670394624665,2,-1,-1.44
59.45559300000002,503.27,22.756825058313687,5.426527602845487,1,-1,-1.4
59.61559300000005,503.43,22.585932839820853,5.373556222680732,1,-2,-1.4
59.815593000000035,503.63,22.5,5.317305164350373,1,-1,-1.42
60.00559300000003,503.82,22.413737701577173,5.255515258318979,2,-1,-1.42
60.21559300000001,504.03,22.269224668742705,5.191779740482066,1,-1,-1.41
60.45559300000002,504.27,22.269224668742705,5.124286211544017,1,-1,-1.41
60.605593000000056,504.42,22.269224668742705,5.053291629458057,0,-1,-1.43
60.815593000000035,504.63,22.065316421377467,4.98016089117052,0,-1,-1.46
61.025593000000015,504.84,22.15293549443071,4.904167735324673,-1,-1,-1.49
61.21559300000001,505.03,22.298202201715082,4.828928386124252,-1,-1,-1.52
61.45559300000002,505.27,22.18206494224649,4.7536846649367686,-1,-1,-1.52
61.605593000000056,505.42,22.298202201715082,4.681069535753491,-1,0,-1.53
61.825593000000026,505.64,22.614504556291532,4.610188841489144,-2,0,-1.56
62.025593000000015,505.84,22.585932839820853,4.543536449317193,-1,0,-1.57
62.21559300000001,506.03,22.898261006959828,4.481263474916854,-2,0,-1.57
62.45559300000002,506.27,22.671539967320168,4.42449271393685,-1,0,-1.56
62.61559300000005,506.43,22.926443492711417,4.374790013349217,-1,0,-1.55
62.825593000000026,506.64,22.841791719994113,4.332121387352599,-2,0,-1.55
63.00559300000003,506.82,23.094816208714146,4.297551609250505,-2,0,-1.55
63.21559300000001,507.03,23.010783851694136,4.271224631946869,-1,0,-1.55
63.45559300000002,507.27,22.87004379228917,4.253122392603528,0,-1,-1.52
63.605593000000056,507.42,22.898261006959828,4.243419366994582,0,-1,-1.49
63.825593000000026,507.64,22.898261006959828,4.24118201935239,0,-1,-1.45
64.01559300000002,507.83,23.03882869312197,4.249302789353976,1,-1,-1.41
64.21559300000001,508.03,22.926443492711417,4.263352388820007,1,-1,-1.4
64.47559300000006,508.29,22.87004379228917,4.28258351256336,1,-1,-1.42
64.62559300000004,508.44,22.671539967320168,4.306873126534886,1,-1,-1.42
64.81559300000004,508.63,22.72843225242474,4.337150121788893,5,-1,-1.42
65.01559300000002,508.83,22.72843225242474,4.37090167478232,4,-1,-1.45
65.22559300000006,509.04,23.810677055403836,4.406836445670243,1,2,-1.59
65.44559300000003,509.26,23.400353215544524,4.444236757467552,-2,2,-1.71
65.62559300000004,509.44,22.95459137745916,4.48395833804668,-2,1,-1.83
65.82559300000003,509.64,22.442528641771514,4.524371246793795,-7,1,-2.06
66.01559300000002,509.83,22.298202201715082,4.567032321692674,-7,0,-2.33
66.21559300000001,510.03,23.010783851694136,4.612538817671026,-10,-1,-2.56
66.45559300000002,510.27,24.21404867140612,4.661101224223972,-11,-2,-2.84
66.62559300000004,510.44,25.563172050943177,4.712936490039035,-11,-3,-2.93
66.82559300000003,510.64,26.432492469747633,4.770018600018026,-11,-3,-3.0
67.01559300000002,510.83,27.46286918137778,4.83697203527308,-11,-3,-3.03
67.21559300000001,511.03,29.017719779894662,4.908955517685167,-9,-3,-2.98
67.44559300000003,511.26,30.59908837177463,4.98960492991435,-8,-3,-2.86
