report_t_s,t,IAS_kmh,Glide_ratio_GNSS,pitch
64.48000000000002,362.63,35.66626235545524,7.582767697594632,-5
64.68,362.83,35.302311380071274,7.579577744410834,-2
64.87,363.02,35.648153056315984,7.567239354868455,-1
65.11000000000001,363.26,35.44834017875267,7.5401654120034864,0
65.29000000000002,363.44,35.46655150293308,7.499371133672927,5
65.49000000000001,363.64,35.04529685468013,7.443225264455101,4
65.68,363.83,34.916080150286405,7.3685776120442075,2
65.87,364.02,34.337990280891695,7.281844363708127,3
66.11000000000001,364.26,33.71171297689772,7.185218362042619,6
66.29000000000002,364.44,33.42316233710157,7.076640764977594,6
66.48000000000002,364.63,33.03450769997325,6.956946591325114,6
66.68,364.83,32.975814421097986,6.825468435143657,7
66.88,365.03,32.956226766015874,6.691246631715206,4
67.09000000000003,365.24,32.956226766015874,6.552875525056159,3
67.29000000000002,365.44,32.502452811680385,6.4106917138122785,3
67.48000000000002,365.63,31.921110106137654,6.267610602169775,3
67.68,365.83,31.22575590170161,6.124876094365857,3
67.87,366.02,31.24642836732361,5.984943270825324,2
68.11000000000001,366.26,30.893115192976744,5.845747555872716,0
68.28000000000003,366.43,30.366070115932256,5.711177634459537,0
68.48000000000002,366.63,30.53571428571428,5.582287898014136,-2
68.68,366.83,31.24642836732361,5.458441544037128,-3
68.87,367.02,32.08253267840967,5.341578151677991,-3
69.11000000000001,367.26,32.54216260390166,5.23224134500363,-4
69.28000000000003,367.43,32.79910440850482,5.128574512949764,-2
69.48000000000002,367.63,33.171054815170116,5.033168737990416,-3
69.69,367.84,33.75,4.9438275671178715,-4
69.88,368.03,34.431887066188736,4.8624471307661485,-6
70.12,368.27,35.04529685468013,4.786680545906182,-5
70.27000000000004,368.42,35.66626235545524,4.718727260568953,-4
70.47000000000003,368.62,36.2409823407204,4.659329309362436,-5
70.69,368.84,37.034095570080794,4.606054338216664,-3
70.89000000000004,369.04,37.39845946570745,4.559658989044857,-5
71.12,369.27,37.24274001296722,4.520482424050984,-3
71.28000000000003,369.43,37.22539764182294,4.488513417842624,-4
71.47000000000003,369.62,37.13856431236503,4.4622219810152,0
71.69,369.84,37.312028891498244,4.4410656976636185,-1
71.89000000000004,370.04,37.69084092715256,4.423615346651064,-4
72.11000000000001,370.26,38.218249126909654,4.411301903453448,-4
72.29000000000002,370.44,38.26890289218425,4.402780152916593,8
72.48000000000002,370.63,38.671744549872734,4.397434307417012,-2
72.68,370.83,38.73847754955198,4.398024907194077,-3
72.89000000000004,371.04,38.97114317029974,4.399749143376154,2
73.13,371.28,39.758518532741725,4.405188767344698,4
73.28000000000003,371.43,39.202427949590785,4.41339860745068,3
73.48000000000002,371.63,38.50440605585659,4.424934819554104,7
73.67000000000002,371.82,38.98770901299065,4.4400124324588,8
73.89000000000004,372.04,39.82343044295529,4.45733811135353,3
74.11000000000001,372.26,40.68960718233909,4.476743528751819,1
74.28000000000003,372.43,41.30388410109556,4.499926332984512,3
74.48000000000002,372.63,42.10898305684468,4.525702345474075,1
74.68,372.83,42.778387459948384,4.554476623019301,1
74.87,373.02,43.422608848198806,4.5858574162837025,1
75.13,373.28,43.99874621358371,4.620109006929566,1
75.28000000000003,373.43,44.37868265834167,4.65694257365292,2
