report_t_s,t,IAS_kmh,Glide_ratio_GNSS,pitch,roll,GNSS_speed_kmh
51.63759946955708,369.45,23.51047313302681,4.246475716064752,0,-2,27.720000000000002
51.83739442010303,369.65,23.647401915367755,4.239874685009893,0,-2,27.828000000000003
52.077148360758194,369.89,23.620079662552076,4.2217434600370565,0,-1,27.936
52.256963816249566,370.07,23.6746926364118,4.201044396239037,0,0,28.044
52.426789524213646,370.24,23.42793172036058,4.164039827227863,0,0,28.08
52.646563969814174,370.46,23.729179918232248,4.131794155354533,0,0,28.116
52.816389677778254,370.63,23.945889255671794,4.088488288916293,0,1,28.224
53.05614361843341,370.87,24.053511772118192,4.049607073014995,0,1,28.08
53.23595907392478,371.05,23.783542371881904,4.014215664532883,0,1,27.971999999999998
53.43575402447073,371.25,23.972840180640475,3.970353275788157,0,1,27.900000000000002
53.64553872254397,371.46,24.080342245347367,3.9244597836027766,0,1,27.648
53.81536443050805,371.63,24.133913706987652,3.870447328888354,0,1,27.576
54.05511837116321,371.87,24.293919307228354,3.820998168235718,-1,1,27.612000000000002
54.23493382665458,372.05,24.400006795750137,3.7596214345642753,-1,1,27.576
54.434728777200526,372.25,24.5582787695402,3.686873889611419,-1,1,27.648
54.634523727746476,372.45,24.58455836910807,3.5940838780528273,-1,1,27.720000000000002
54.824328930765134,372.64,24.53197101826138,3.4892654694398493,-1,1,27.828000000000003
55.07407261894759,372.89,24.5582787695402,3.3869574163874048,-1,0,27.900000000000002
55.22391883185709,373.04,24.320484563177498,3.2856354898583557,-1,0,27.936
55.42371378240304,373.24,24.637033473357683,3.1997810055721203,-1,0,28.08
55.623508732948984,373.44,24.68939704672053,3.1326305866174073,-1,0,28.152
55.823303683494935,373.64,24.71553723090487,3.0812020676882526,-1,-1,28.656
56.0630576241501,373.88,25.588419634431414,3.027680297295148,-1,-2,29.016000000000002
56.222893584586885,374.04,26.383588649006786,2.988058132651273,-2,-2,29.628000000000004
56.422688535132835,374.24,27.76685230152481,2.963253467574582,-3,-3,30.492000000000004
56.622483485678785,374.44,25.232654680887183,2.959318027586541,-3,-1,31.212
56.84225793127936,374.66,21.711304424099403,2.9787571277469973,0,-2,30.528000000000002
57.06203237687989,374.88,20.041013432153452,3.0221857970766237,0,-1,30.636
57.211878589789336,375.03,19.911715221477646,3.084596455063833,-2,5,31.068000000000005
57.421663287862636,375.24,22.98270478833497,3.168585106369713,-4,10,31.104000000000003
57.62145823840858,375.44,26.334594013136687,3.2578009786874196,-5,12,30.780000000000005
57.81126344142724,375.63,27.72030264213269,3.361895132972622,-5,16,32.652
58.0510173820824,375.87,30.788427954645027,3.501055042383918,-7,17,33.336
58.21085334251914,376.03,33.481071411428026,3.688335331455636,-10,17,34.596
58.43062778811972,376.25,35.338875151011464,3.9223176049990878,-10,15,35.208
58.630422738665665,376.45,34.69344612576895,4.207546349162831,-6,11,35.316
58.830217689211615,376.65,33.596590114875326,4.553387519931758,-3,7,35.388
59.0999408724487,376.92,32.62143717351071,4.963280413525548,-2,4,35.82
59.22980759030357,377.05,32.502452811680385,5.444298792704491,-2,2,35.928000000000004
59.429602540849515,377.25,33.132098777284774,6.001300507437638,-2,-2,35.928000000000004
59.629397491395466,377.45,34.58159162895537,6.641305485355191,-1,-6,36.0
59.829192441941416,377.65,35.118921509055255,7.33397153129252,0,-8,36.216
60.078936130123864,377.9,34.82348895003287,8.04235952583136,0,-10,36.648
60.23877209056066,378.06,34.35679016747992,8.616164506147898,1,-11,36.864000000000004
60.4385670411066,378.26,33.82644403904333,9.05934087733483,2,-12,36.612
60.628372244125266,378.45,32.936627462013,9.310658644874591,3,-13,36.648
60.848146689725844,378.67,32.001923172439085,9.362776678240516,3,-14,36.72
61.07791088285366,378.9,31.575347203481513,9.200006186930015,2,-15,36.72
61.23774684329045,379.06,32.18301063401911,8.962573180783021,1,-15,37.26
61.417562298781824,379.24,33.09309688174393,8.664290557876202,0,-15,37.800000000000004
61.617357249327775,379.44,33.9217568344373,8.397084205471806,-1,-14,38.772
61.83713169492835,379.66,33.9788161797846,8.174244094954375,-3,-13,39.276
62.05690614052888,379.88,34.20610176502408,8.000696666651905,-3,-11,39.996
62.22673184849296,380.05,34.092648378637115,7.912583609265191,-3,-10,40.536
62.42652679903891,380.25,34.22497409846816,7.88376599184435,-3,-8,41.04
62.62632174958486,380.45,33.692553149844585,7.904983518173127,-2,-6,41.544
62.826116700130804,380.65,33.596590114875326,7.965526584384063,-3,-4,42.048
63.06587064078597,380.89,34.60025915616051,8.063986395591161,-3,-2,42.443999999999996
63.22570660122276,381.05,34.730650904422994,8.158778763785476,-3,-1,42.732
63.42550155176871,381.25,34.80494115167311,8.254041279930126,-3,0,42.984
63.61530675478737,381.44,34.37557977247624,8.313719451089792,-3,1,43.164
63.81510170533332,381.64,34.24383603106475,8.357042204875299,-2,2,43.128
64.05485564598848,381.88,33.9598070503641,8.385450349251215,-2,3,43.2
64.23467110147985,382.06,33.596590114875326,8.384536263081733,-1,4,43.092000000000006
64.4344660520258,382.26,33.24882996253478,8.352220438578032,-1,5,42.84
64.63426100257175,382.46,33.46177952194877,8.296947133618701,0,5,42.516000000000005
64.8240662055904,382.65,33.519621880629984,8.2200618328304,0,5,42.480000000000004
65.04384065119099,382.87,33.22940324164607,8.136533702767636,-1,4,42.336
65.22365610668236,383.05,32.9953904480054,8.064279591233117,-1,4,42.300000000000004
65.4234510572283,383.25,32.89739382395151,8.00859424723889,-1,3,42.048
65.62324600777426,383.45,33.481071411428026,8.007041508823665,0,2,42.083999999999996
65.8230409583202,383.65,33.9598070503641,8.029091636779784,0,1,41.904
66.04281540392078,383.87,34.37557977247624,8.072435966976128,0,1,41.976
66.22263085941215,384.05,34.28152876237748,8.138931725781665,-1,1,41.724000000000004
66.4224258099581,384.25,33.3651527550429,8.2248976147083,0,1,41.904
66.62222076050405,384.45,32.89739382395151,8.318185651422999,0,0,41.436
66.81202596352271,384.64,33.03450769997325,8.417967927152088,0,0,41.364000000000004
67.03180040912329,384.86,33.403837003114056,8.519567652036276,0,-1,41.25600000000001
67.21161586461466,385.04,34.149422187121786,8.6087818120128,-1,-1,41.184
67.41141081516061,385.24,34.54422631104323,8.644460522983643,-1,-1,41.184
67.61120576570656,385.44,33.90271571206444,8.606808607547478,-1,-1,40.968
67.81100071625251,385.64,33.57736459678315,8.507800705756067,-1,-1,40.896
68.05075465690767,385.88,33.19051568795901,8.352326206413288,0,0,40.68000000000001
68.22058036487175,386.05,32.77941115881075,8.14695180007337,0,0,40.392
68.4203753154177,386.25,32.77941115881075,7.909326490164651,0,1,40.5
68.62017026596365,386.45,32.48257971119101,7.658349667103998,-1,1,40.32
68.8099754689823,386.64,32.28317586417964,7.414429975456975,-1,1,40.284
69.04972940963746,386.88,32.54216260390166,7.187933094119741,-2,0,40.284
69.20956537007426,387.04,33.28764939194139,6.974505946639978,-2,0,40.608
69.40936032062021,387.24,33.654200771847734,6.809857038716118,-2,0,40.752
69.60915527116616,387.44,33.26824533935001,6.685265203012572,-3,0,41.112
69.8089502217121,387.64,33.073578686662515,6.6132222395388185,-3,0,41.580000000000005
70.04870416236726,387.88,32.79910440850482,6.580311407585473,-3,-1,41.652
70.20854012280405,388.04,32.89739382395151,6.572274011867211,-3,-1,41.976
70.40833507335,388.24,33.558128064355344,6.584881865094594,-2,-2,42.443999999999996
70.62810951895052,388.46,33.71171297689772,6.622946902327878,-4,-2,43.164
70.81791472196919,388.65,33.558128064355344,6.673609337717471,-4,-2,43.668000000000006
71.04767891509707,388.88,33.32642360356241,6.726200479117459,-2,-4,43.56
71.20751487553385,389.04,33.171054815170116,6.796974908848457,-1,-4,43.848
71.4073098260798,389.24,34.22497409846816,6.853341972301468,0,-4,44.352000000000004
71.60710477662575,389.44,35.539303479904255,6.890916619636253,0,-4,44.748
71.8068997271717,389.64,36.64849580675801,6.890454974485937,1,-3,45.072
72.04665366782686,389.88,39.136486056061884,6.857387847371117,-1,-1,45.612
72.20648962826365,390.04,39.790987724378404,6.799468413173467,-1,0,45.612
72.4062845788096,390.24,39.80721238875268,6.728871728537161,0,2,45.612
72.62605902441013,390.46,38.68843859103446,6.613594832999463,-2,3,45.9
72.80587447990149,390.64,38.85498451201044,6.467986954345474,-1,4,45.72
73.04562842055665,390.88,39.317560144473426,6.299602690740741,-1,4,45.75600000000001
73.20546438099345,391.04,39.350393185806304,6.079624636565484,0,5,45.72
73.4052593315394,391.24,39.3995914461362,5.8442268703004006,0,5,46.188
73.60505428208535,391.44,39.448728349179355,5.608147734975649,-3,5,46.548
73.8048492326313,391.64,39.790987724378404,5.373715300087791,-3,4,46.440000000000005
74.04460317328645,391.88,39.415977219955884,5.16002899314175,-3,5,46.512
74.22441862877783,392.06,39.383198854852004,4.979146022135986,-3,5,46.368
74.3942443367419,392.23,40.35496991621695,4.817224983371012,-3,5,46.800000000000004
74.61401878234243,392.45,43.348191297625206,4.706087339139317,-4,4,47.052
74.81381373288838,392.65,45.0430278982763,4.622419280493449,-4,3,47.808
75.03358817848896,392.87,46.607142857142854,4.5768065022821345,-6,2,48.636
75.21340363398033,393.05,47.226488319370006,4.592174323681601,-6,1,48.852000000000004
75.41319858452628,393.25,47.72970773009195,4.659957409504927,-6,0,49.86
75.61299353507223,393.45,47.89177851134359,4.781330744907792,-4,-1,50.292
75.7928089905636,393.63,48.48140291463757,4.966859028397808,-3,-1,51.083999999999996
76.03256293121876,393.87,49.35263314109171,5.21865889983885,0,-2,51.588
76.21237838671013,394.05,48.38807962711478,5.530984331915467,1,-3,52.308
76.41217333725608,394.25,48.547952572478195,5.916267373024371,1,-3,52.776
76.60197854027474,394.44,48.9189576060785,6.367181741010254,1,-4,53.388
76.80177349082068,394.64,49.95086871831445,6.914992665429719,2,-4,53.748
77.04152743147584,394.88,50.55479826436874,7.557312944064847,3,-4,54.108
77.20136339191264,395.04,50.5803374416807,8.253757822704824,4,-4,53.964
77.41114808998587,395.25,48.187492555387344,8.999372607910132,5,-3,54.252
77.60095329300454,395.44,45.866967405526076,9.745304834266516,6,-2,53.712
77.80074824355049,395.64,42.778387459948384,10.459237765749604,7,-1,53.64
78.03051243667835,395.87,40.673734504854956,11.036457636245295,8,1,53.352000000000004
78.21032789216973,396.05,40.895391374998304,11.461086255332443,9,2,52.812
78.40013309518838,396.24,41.03725286186905,11.676679046012689,9,3,52.452000000000005
78.59992804573433,396.44,41.801164725985565,11.656218782056168,7,4,52.164
78.79972299628028,396.64,41.19430377206667,11.392901212165407,6,4,51.408
79.03947693693544,396.88,40.753036070697746,10.949412986183448,6,4,50.976
