report_t_s,t,IAS_kmh,pitch,roll,Glide_ratio_GNSS
16.987817000000064,552.42,31.65704293434462,2,0,10.239831947311492
17.18781700000011,552.62,31.513936421455032,1,0,10.443047213298048
17.387817000000155,552.82,31.34958621931793,1,0,10.672937832621736
17.637817000000155,553.07,30.976610251172758,1,0,10.900176607096098
17.797817000000123,553.23,30.620183919521224,2,0,11.181090101958105
17.987817000000064,553.42,30.42979751050953,1,0,11.53396943056318
18.1978170000001,553.63,30.556853585086408,2,0,12.023241909079884
18.387817000000155,553.82,30.472208398701227,1,0,12.634960325443828
18.647817000000146,554.08,30.08835840029312,2,0,13.434840182518537
18.807817000000114,554.24,29.894585203507944,2,0,14.402034076183073
18.997817000000055,554.43,29.91617753944224,1,0,15.552610221272674
19.18781700000011,554.62,29.851353676617922,2,0,16.87846673864953
19.387817000000155,554.82,29.525099578190094,2,0,18.24526052589764
19.657817000000136,555.09,28.296669956237693,2,0,19.57473921148562
19.797817000000123,555.23,27.998439734224842,3,0,20.489618338933212
19.997817000000055,555.43,27.22672662765656,3,-1,20.659251273932586
20.217817000000082,555.65,25.989045474851082,4,-1,19.687321579460164
20.387817000000155,555.82,25.10437395827139,5,-1,17.826415018052103
20.62781700000005,556.06,23.810677055403836,5,-1,15.412521270820056
20.787817000000132,556.22,22.671539967320168,5,-1,12.768457848813856
20.997817000000055,556.43,21.56208406874797,5,-1,10.421173951656806
21.18781700000011,556.62,20.487131974256723,5,-1,8.423011260288352
21.37781700000005,556.81,19.55173670452999,6,-1,6.826941188287859
21.62781700000005,557.06,18.604023593770005,4,-1,5.600058629119408
21.787817000000132,557.22,18.604023593770005,3,-1,4.678758989767089
21.977817000000073,557.41,18.39459076434578,2,-1,3.9719007266142294
22.1978170000001,557.63,18.324247903379003,1,-1,3.4548490300978947
22.387817000000155,557.82,18.324247903379003,-1,0,3.0689648348116814
22.61781700000006,558.05,18.84542046357628,-3,0,2.7797490226326538
22.797817000000123,558.23,19.218633337127248,-3,0,2.572840616727674
22.977817000000073,558.41,19.51868218096787,-5,0,2.415604820404194
23.18781700000011,558.62,19.911715221477646,-6,0,2.3070014039975737
23.387817000000155,558.82,20.518626430934525,-7,0,2.2285040438362005
23.637817000000155,559.07,21.800346374331216,-9,0,2.1725178419948312
23.787817000000132,559.22,22.35604458735571,-9,0,2.123875574426748
23.997817000000055,559.43,23.206386018525507,-8,0,2.085475224858925
24.1978170000001,559.63,23.810677055403836,-7,-1,2.049187074365718
24.387817000000155,559.82,24.240701457318785,-6,-1,2.0104285727854916
24.62781700000005,560.06,25.130082489286966,-7,-1,1.9718445590255187
24.787817000000132,560.22,25.46193136782031,-5,-2,1.9302879792566825
24.997817000000055,560.43,25.814536721050192,-4,-2,1.8933487639090099
25.1978170000001,560.63,25.88947022183627,-6,-2,1.8477634104517755
25.407817000000136,560.84,25.789510504094807,6,-2,1.805457089331351
25.637817000000155,561.07,24.479270697419704,3,2,1.7643386395695866
25.787817000000132,561.22,23.783542371881904,5,3,1.734652730703564
25.987817000000064,561.42,23.289712627804455,5,4,1.7178525830675346
26.17781700000012,561.61,22.671539967320168,6,5,1.7132366221009727
26.397817000000146,561.83,22.35604458735571,1,7,1.7258689394171287
26.61781700000006,562.05,23.537922614802017,0,9,1.752209846686667
26.787817000000132,562.22,25.76445997802367,-4,9,1.7969519515940693
26.987817000000064,562.42,27.836530835928386,-10,10,1.866451569330899
27.17781700000012,562.61,28.90624138168652,-13,11,1.9726580354333678
27.387817000000155,562.82,29.95931552513665,-17,12,2.1139147749783995
27.62781700000005,563.06,31.758867072915276,-13,11,2.299588748230835
27.787817000000132,563.22,33.481071411428026,-14,8,2.5411549022983526
27.977817000000073,563.41,34.76781587054561,-18,7,2.8640770136285103
28.1978170000001,563.63,35.882861081409814,-11,4,3.30346016699745
28.387817000000155,563.82,36.38324385858783,-3,2,3.91899924357758
28.62781700000005,564.06,36.57795003238192,7,0,4.835008046981853
28.787817000000132,564.22,37.55353321783261,5,-1,6.28129853200333
28.977817000000073,564.41,37.707969235660926,9,-2,8.847093100515718
29.1978170000001,564.63,37.60508236113511,13,-1,14.508671618703943
29.387817000000155,564.82,37.22539764182294,14,-1,35.60880995058552
29.62781700000005,565.06,36.11604383717823,15,0,
29.807817000000114,565.24,34.98997669887414,16,0,
30.01781700000015,565.45,33.654200771847734,16,1,
30.18781700000011,565.62,31.96154218074322,17,1,
30.37781700000005,565.81,30.045405689742722,19,1,
30.62781700000005,566.06,28.501309046198887,18,2,
30.787817000000132,566.22,27.46286918137778,16,3,
30.997817000000055,566.43,26.554357995843702,16,4,
31.18781700000011,566.62,25.052877752335547,13,5,
31.37781700000005,566.81,23.891896201047597,11,6,
31.62781700000005,567.06,22.585932839820853,8,7,
